,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,Min,Index,,,,,s,f_x
555,0.86255163,3.858230591,2.380590077,2.002058068,1.321399499,0.738820396,1.591907157,0.982167617,0.93333342,1.300823344,0.916735446,0.784773777,6.066735184,3.729081711,1.624829026,1.468861841,0.659945214,0.885185378,0.66159135,12.69163455,3.199382961,4.988889958,1.569684835,0.824828698,6.49855954,1.850480591,1.399314371,1.070782088,0.074074094,0.301097477,0.278052126,0.109053526,0.176268914,0.076131707,0.113168755,0.113854627,0.119341597,0.085048033,0.130315536,0.075445837,0.74842259,0.621262132,0.275720233,0.106310046,0.081618677,0.091906747,0.074759965,0.065157768,3.04211303,0.521673612,0.345679105,0.152263416,0.194787431,0.0781885,10.80932793,0.349108465,0.124142694,0.07750345,0.108367657,0.065157768,48,,,,,,
556,0.954869832,3.547325107,1.834910974,1.744101733,1.258024944,0.926612057,0.999725576,0.989026342,0.973251291,1.468861812,0.652675024,0.789849269,6.851920175,4.590673187,2.049108902,1.256790399,0.828669534,1.545953746,1.005212852,10.17819049,2.999108684,1.267627121,1.153566824,0.885459771,7.445267215,3.243210301,1.690123768,1.598491475,0.063786026,0.13168728,0.14128948,0.11179701,0.22222229,0.08779152,0.12688618,0.052126215,0.073388223,0.108367656,0.128943793,0.100137201,1.032647553,0.263168751,0.115226369,0.099451333,0.088477391,0.082304549,0.135116635,0.167352583,1.48086395,0.165157634,0.340878004,0.160493869,0.118655725,0.1138535,4.234842477,0.331275808,0.116598112,0.118655725,0.11042527,0.052126215,36,,,,,,
557,1.234568243,3.56783222,2.478669667,1.851714918,1.102880974,1.593827422,1.233882363,1.375171855,1.019753196,1.26611832,0.804526972,0.892044086,4.283195531,3.183676854,1.693278776,1.316461186,0.948559923,1.114952225,1.284362449,12.58456907,1.6386832,3.330110476,0.894444561,0.885871235,7.213991839,1.954115454,0.669958856,1.549108744,0.145404703,0.219478799,0.313031562,0.160493868,0.095336102,0.11522637,0.113854626,0.139231862,0.078875193,0.161865613,0.074074094,0.111797013,0.967215527,0.414471888,0.15569277,0.08161868,0.220850541,0.137860121,0.089849132,0.128257922,3.50377283,0.316872515,0.29903986,0.055555571,0.06035667,0.1207125,6.155555841,0.713991958,0.1550069,0.139231861,0.13854599,0.055555571,52,,,,,,
558,1.09094674,3.807476357,2.119547516,1.49314116,1.079286949,1.002880825,0.740466532,0.900960407,0.924965908,0.641289611,0.856104375,1.047325392,7.373455869,3.910700402,1.250480336,0.877229321,1.16364909,0.86364895,1.180795879,8.558916211,2.666872877,1.312620205,1.36700984,0.90521269,7.174897361,1.534636682,1.396845289,0.971330751,0.102194815,0.415637974,0.295336108,0.146090572,0.096707845,0.078875193,0.147462318,0.0548697,0.151577545,0.098765458,0.115226369,0.179012395,0.979698263,0.397050839,0.098765459,0.152263417,0.061728412,0.100823073,0.196845047,0.13786012,2.679149748,0.327709254,0.311385543,0.103566557,0.085733904,0.0823035,5.070302,0.379972667,0.124828565,0.08230455,0.070644737,0.0548697,36,,,,,,
559,1.20768193,3.477503177,2.01392322,1.21021947,1.035665584,1.453361165,0.909190858,1.064609229,1.103018033,0.885185376,1.118107197,1.358710941,6.194238531,3.244925058,2.371468385,1.059396529,1.05075474,0.814129173,0.875720248,10.58463702,2.000137487,2.197188424,0.83683138,1.719204778,7.791838297,1.651166371,1.339506523,1.026886322,0.117283983,0.25445823,0.221262015,0.111111139,0.115226368,0.161865614,0.110425271,0.061728412,0.098079588,0.045267502,0.053497958,0.076817579,0.804869686,0.408093378,0.275720237,0.130315537,0.054183828,0.087791519,0.133059021,0.180384137,2.404801278,0.589437664,0.23731145,0.06584364,0.155006899,0.115225,4.379767118,0.372428085,0.112482883,0.141975346,0.074759964,0.045267502,38,,,,,,
560,0.747736726,3.570095262,2.002469373,2.285048508,1.299177214,1.445953656,1.848834456,1.144856179,0.794650375,1.004664037,1.549794606,0.964334981,4.634156108,3.299794903,1.580247348,0.997531043,1.044993348,1.27366288,0.997942661,10.22935554,2.903429465,3.254047364,1.47146807,0.742661215,6.680246997,2.412208597,0.721536542,1.360082682,0.058984927,0.274348497,0.151577549,0.130315536,0.03840879,0.076817579,0.102194815,0.092592617,0.078189322,0.164609099,0.135116635,0.060356669,0.683882098,0.358984919,0.188614593,0.142661219,0.137860119,0.19821679,0.051440344,0.086419776,3.727504068,0.450617406,0.267489783,0.117283983,0.100823073,0.0679005,8.856447435,0.18587111,0.158436257,0.180384134,0.096707846,0.03840879,33,,,,,,
561,0.775445976,3.17441628,2.177229345,1.83964349,0.982167628,0.82277108,0.695610499,1.886145933,1.101509226,0.822085222,1.027846589,0.893141415,5.195267701,5.888135779,1.931413475,0.779149742,1.070096183,1.071330869,0.821673746,7.830932605,1.978806867,2.392524518,1.026063378,0.768175786,5.74855949,1.888888954,1.691084038,1.06625538,0.075445837,0.341563879,0.269410204,0.122770951,0.092592618,0.146090574,0.118655726,0.094650234,0.098765458,0.098079588,0.061042541,0.106310042,0.498285391,0.260288067,0.139231861,0.159122126,0.118655725,0.092592618,0.09327849,0.079561065,2.57187974,0.354458232,0.23799732,0.100823073,0.125514437,0.1495195,6.64746227,0.5651579,0.141975346,0.091220875,0.080932808,0.061042541,39,,,,,,
562,0.942935616,2.50390943,2.083813772,1.977297935,1.099863081,1.39300448,0.791221004,0.848148326,1.073799973,0.852263561,1.187928998,0.606035773,5.858503329,3.57187999,1.656379082,1.158985075,0.865706577,1.127297904,1.174485703,7.370850653,3.130178684,1.11021973,1.104595553,1.333470727,7.038134527,2.076749261,1.600960512,0.909739401,0.069272996,0.178326524,0.360493877,0.211248337,0.305898581,0.170096068,0.157064514,0.050068602,0.070644738,0.124828567,0.117283983,0.128943793,0.809327939,0.544032946,0.14403296,0.104252428,0.080932807,0.108367658,0.118655724,0.08779152,2.715088771,0.455144105,0.156378644,0.076131709,0.136488377,0.1378595,7.739918522,0.275034367,0.102880686,0.183813493,0.135802506,0.050068602,36,,,,,,
563,1.068724456,3.800959599,1.691083674,1.494787322,1.42400579,1.334705436,0.974074218,0.876269042,1.451440629,0.969547541,1.281618959,1.488066203,5.647667455,2.7628262,1.985734336,1.449931836,0.879698399,0.951303419,1.39574797,12.46220947,2.599931628,1.234979696,1.362757552,0.880384263,7.114883667,2.356790502,1.107407645,1.580247361,0.078189322,0.322359482,0.332510362,0.093278488,0.222222287,0.07133061,0.078189322,0.105624171,0.092592619,0.123456823,0.066529511,0.104938301,0.89533625,0.323525419,0.165294965,0.105624174,0.068587125,0.236625579,0.045953374,0.168724325,1.447050746,0.49176968,0.161865613,0.117283982,0.127572049,0.1652945,4.238957609,0.414266234,0.12757205,0.214677699,0.104252429,0.045953374,47,,,,,,
564,1.157750665,3.079423565,1.615638114,1.178257788,1.336214268,1.023731381,0.997393847,1.148559931,0.936900123,0.79012368,1.248422734,0.788888996,7.710288094,4.536900826,1.16296323,1.15809355,0.99903999,1.037174383,1.129355541,11.20370491,3.325446343,1.369341861,0.925788838,0.747599654,7.103429601,1.006173105,1.138271847,0.959945348,0.098079587,0.567215515,0.181481481,0.135802505,0.250343008,0.037037048,0.1049383,0.113168756,0.110425269,0.106995914,0.038408789,0.185185236,0.797393717,0.416255234,0.205075499,0.032235949,0.082304548,0.064471897,0.168724326,0.13237315,2.54814838,0.403840959,0.271605013,0.066529512,0.126200307,0.128257,9.369135425,0.437585849,0.203017886,0.128943793,0.093278489,0.032235949,44,,,,,,
565,1.513717837,2.809876311,1.617078437,1.391701094,0.959945351,1.433882365,0.709327918,0.59780532,1.21934173,0.603566688,1.020027604,0.627572192,7.613647472,2.880315958,2.071742646,0.898148324,0.795747708,0.817421181,0.76721551,14.18374647,3.241907111,3.555076243,1.236077025,1.326474964,6.252606491,1.333264965,0.779972657,0.924965918,0.150205802,0.291495278,0.209053532,0.239369058,0.183127624,0.039780532,0.102880688,0.080932806,0.130315536,0.062414283,0.161865614,0.127572052,1.024691362,0.308299049,0.212620083,0.134430764,0.063100153,0.172153681,0.080932808,0.132373149,2.373799723,0.373525425,0.301097476,0.113168755,0.122770951,0.1117965,8.145198545,0.406721644,0.082304549,0.069958867,0.120027468,0.039780532,34,,,,,,
566,1.303292432,3.759053788,2.673114242,1.950823231,1.202057897,1.477778128,1.40054909,1.002057882,0.695061706,0.946227909,0.852263555,1.212620356,4.953703952,2.481961961,1.190398095,0.885253832,1.083127755,0.451989152,1.059808148,8.122291374,3.233951081,1.4901238,1.279218335,1.205349895,5.37825799,2.054183951,0.686968564,1.111248489,0.1550069,0.246913648,0.128120724,0.1502058,0.155006904,0.180384137,0.097393716,0.125514438,0.163923227,0.063786026,0.119341595,0.08847739,0.763443156,0.309122124,0.153635156,0.321673609,0.140603605,0.129629664,0.098079587,0.124828567,1.730863671,0.535665436,0.29286702,0.142661218,0.069958867,0.0987635,6.136282557,0.221536412,0.194101561,0.052126214,0.07681758,0.052126214,58,,,,,,
567,1.224966042,3.42908096,2.169684862,1.811111425,0.934842514,0.741289487,1.101509201,0.864883638,1.041701093,0.902057757,1.397256801,1.279835748,8.293002593,3.283814062,1.261042819,1.174554441,1.119478926,1.143072949,0.72633765,11.74677731,1.864883219,0.8653637,1.15137187,1.454047004,5.594718599,2.634636708,1.542249989,1.121125095,0.067215383,0.312757286,0.252812093,0.091906746,0.121399212,0.096707846,0.127572051,0.111797013,0.080932807,0.151577545,0.055555571,0.09396436,0.62393688,0.29718791,0.146090572,0.153635156,0.120713338,0.067901253,0.044581631,0.162551484,3.232373357,0.394238763,0.234567964,0.059670799,0.124142695,0.02469,4.676474648,0.325788837,0.157750385,0.069958867,0.103566558,0.02469,54,,,,,,
568,0.834705304,2.502948579,2.71186589,1.751715053,0.951029023,1.131413146,0.905350035,0.961728545,0.81042541,1.052126494,0.775171574,1.564883792,6.38024739,3.464061144,1.651578002,0.797599655,0.925102982,0.868450054,1.012483027,9.062963283,3.413855124,1.079835586,0.861042681,1.035665559,8.83648864,2.263237637,0.835802344,0.980795885,0.082990421,0.179698266,0.157750391,0.076817578,0.172153684,0.124142695,0.058299055,0.137860121,0.082304548,0.064471897,0.035665305,0.112482882,1.00775053,0.522428069,0.1550069,0.159807996,0.08779152,0.056927313,0.055555571,0.09945133,2.826954937,0.386831381,0.203017888,0.157064514,0.16049387,0.0905345,10.95562437,0.350480207,0.190672205,0.100823072,0.113854627,0.035665305,39,,,,,,
569,1.011385695,3.413785985,2.958573735,1.53079576,1.789849558,0.69437584,0.866666841,1.24074109,1.385459914,0.738408931,1.258024925,1.200000273,7.313442629,4.195748535,0.974623042,1.426886478,0.804664046,1.268724454,1.399177341,10.434912,2.702880773,3.580933554,1.340535276,1.592044199,8.06049374,3.057887557,1.457613427,0.737174254,0.100137201,0.469821798,0.244170168,0.168724323,0.15912213,0.088477391,0.082304549,0.091906747,0.158436257,0.102880686,0.096021972,0.08779152,0.980590091,0.265843638,0.21742118,0.074074096,0.059670799,0.12688618,0.081618678,0.037037048,3.337106214,0.534979571,0.218792924,0.076817581,0.158436255,0.143346,7.682167675,0.441015209,0.124828566,0.122085081,0.015775039,0.015775039,59,,,,,,
570,0.80425256,3.814060548,2.671879379,1.769821954,1.334431055,1.01508945,0.810150993,0.965706709,0.863237495,1.540466815,0.9105626,0.70987674,8.832166414,3.13923229,2.14787436,0.895747854,0.964472033,0.78189322,0.844033096,9.270782703,1.784636828,3.178532928,1.56529522,0.676680511,6.37990393,2.480864471,0.875034357,0.942387092,0.067215382,0.322359484,0.211797018,0.165294967,0.233196226,0.105624172,0.069958868,0.16049387,0.085733905,0.137174249,0.085048033,0.095336102,0.789643468,0.286556975,0.377915045,0.227023377,0.113168754,0.061042541,0.104252429,0.156378644,1.942455478,0.407818984,0.100823074,0.078189322,0.100823073,0.174896,5.646570593,0.350480209,0.185185235,0.101508943,0.07750345,0.061042541,46,,,,,,
571,1.108504995,3.873251441,2.44225,1.548697001,1.577503889,1.029629807,1.327160851,0.836899989,0.622496684,0.690809413,0.665980972,1.069547399,4.329628849,2.263374867,1.056241719,0.784636565,1.083539213,1.111248478,1.2071334,8.501097655,2.451577643,1.267421446,0.822085225,1.018244388,6.932716459,2.410288342,0.769273134,0.843484297,0.096021972,0.276406111,0.205624173,0.140603603,0.3532237,0.092592618,0.163237356,0.096021975,0.097393717,0.102194815,0.072702353,0.075445837,0.612277075,0.301371739,0.156378644,0.186556976,0.080246935,0.119341596,0.155692772,0.083676291,3.457613406,0.486282709,0.188614592,0.069272996,0.087105648,0.061041,6.114129147,0.396433577,0.12688618,0.134430762,0.119341597,0.061041,54,,,,,,
572,1.278875472,3.143278605,3.168930508,1.510768291,1.553498396,1.364609362,1.196845314,0.824828711,0.930315542,0.951440472,1.355144234,0.932647557,6.797050267,4.063100844,1.694102005,1.037723044,0.802606413,1.001097615,1.059808143,10.32537803,5.207408233,2.63237363,0.945953496,0.897805459,9.438820478,2.153155385,0.919067462,0.817970004,0.095336103,0.129629667,0.2791496,0.185871102,0.069958866,0.154321031,0.062414284,0.117969854,0.122770952,0.154321029,0.135802506,0.106310042,1.10932794,0.16165981,0.187928719,0.213305952,0.067901254,0.092592617,0.103566557,0.076131708,3.661728883,0.493004221,0.347050846,0.118655726,0.106995912,0.104252,7.730247283,0.308642059,0.192043948,0.114540496,0.126200309,0.062414284,35,,,,,,
573,0.907819126,3.904732478,1.652537835,1.662757441,0.851852092,1.411523016,0.780384122,0.974074239,1.332784886,1.220302008,1.019341735,1.144993231,4.941632396,6.286832924,1.356241571,0.890397952,1.153635419,0.726337651,0.664746295,13.3143365,2.970507765,2.618724821,1.378532595,0.644444564,6.799451578,1.898628536,0.98628283,1.305212979,0.058299055,0.239369064,0.264609104,0.116598111,0.135802505,0.124828566,0.056241442,0.093278491,0.106995914,0.094650231,0.14883406,0.097393717,0.729286805,0.367558378,0.184499362,0.083676294,0.080246935,0.097393716,0.157750387,0.113854627,3.130246808,0.402606419,0.187242849,0.075445837,0.048696858,0.125513,8.070096277,0.246913649,0.132373148,0.173525424,0.142661218,0.048696858,53,,,,,,
574,1.386557264,3.434568089,2.511728685,1.053497828,1.28257923,0.76625525,1.662551885,1.091221145,0.9780524,0.923594161,0.88271629,0.758299196,5.673661536,4.355213535,2.088203568,1.184636725,1.112894624,0.738683335,0.984362302,14.34794439,2.797394219,1.063374687,0.734979573,0.90315508,8.541221117,1.712894471,0.7229083,1.559945355,0.109053527,0.267489784,0.22482857,0.109739398,0.200960276,0.039094661,0.189986334,0.058984927,0.167352583,0.039094662,0.050068601,0.119341597,0.981893077,0.24170094,0.225651634,0.160493872,0.074074094,0.099451329,0.157750387,0.236625579,2.432578847,0.58847753,0.157064514,0.122085081,0.14403296,0.096707,6.034842867,0.339506266,0.095336103,0.148834058,0.104252428,0.039094661,34,,,,,,
575,0.896845192,2.487516576,3.149588917,1.968450078,1.216735603,0.847873932,0.875857566,0.806584583,0.9226339,0.778463862,1.207133394,0.877229328,7.953154981,6.99348599,2.070370903,1.183059307,0.790809547,0.906035902,1.07242823,9.172702712,2.753909813,2.351372247,1.359396785,0.72030187,8.32866956,2.23209897,1.043484266,0.754183966,0.156378643,0.329218195,0.403566565,0.140603603,0.13786012,0.083676293,0.13305902,0.10425243,0.128943793,0.159808,0.152949287,0.059670798,0.747325105,0.428943784,0.157750383,0.259259328,0.141289476,0.069272996,0.146776446,0.116598111,2.849451531,0.294238764,0.163923227,0.069958867,0.126886178,0.11111,6.284842194,0.371742214,0.143347088,0.081618678,0.176268909,0.059670798,40,,,,,,
576,0.909465276,3.276405445,2.443758951,2.094376126,1.392318645,1.157887732,1.020987866,1.208367795,0.98011001,0.899314275,1.211934485,1.721536829,6.525102567,3.136557548,1.582990852,1.069616137,0.833745032,0.712757295,0.655007048,12.51653031,3.102263651,1.297325374,1.198011107,1.045679226,6.863786206,1.616941252,1.530590197,1.434842654,0.096021974,0.2647463,0.217283986,0.03840879,0.225651646,0.178326524,0.15432103,0.050068601,0.16049387,0.131687277,0.165294969,0.163923227,0.690946608,0.325034366,0.204389628,0.12688618,0.127572051,0.128943794,0.052126215,0.200960274,1.696159073,0.486008309,0.191358076,0.093964359,0.163237355,0.1591215,7.074348723,0.427983654,0.137174249,0.104938301,0.096707846,0.03840879,32,,,,,,
577,0.784499365,3.238614431,2.487517662,1.734087918,1.521262435,0.767901404,1.267901516,0.817558521,1.694101978,1.208505134,0.864334839,0.972291022,7.722976261,2.037174682,1.639918148,1.115843897,1.239094933,1.180932932,1.040192277,14.82695606,2.746776819,3.202401228,0.928120864,1.317284242,8.01803838,2.244719065,1.226749227,0.88148162,0.113168755,0.218792925,0.184499369,0.157750385,0.072702352,0.092592618,0.117283982,0.13237315,0.06035667,0.071330609,0.135802506,0.163237357,0.917284128,0.6170097,0.201646141,0.078189324,0.056241442,0.161179742,0.088477391,0.063100154,2.566392492,0.501234677,0.342249747,0.121399208,0.102194815,0.1015075,1.915089432,0.454046765,0.205075501,0.106995913,0.072702351,0.056241442,45,,,,,,
578,1.546776732,3.389231861,2.571399444,1.561316827,1.094650515,0.714129042,0.823456959,1.105624445,1.356104521,1.032098889,1.328258201,0.728943795,6.031755358,2.994170582,2.092730249,1.198285531,1.22153667,0.881344544,0.702057752,7.701098001,4.182373764,1.189094919,1.303498206,1.024828693,5.971468031,2.053086619,1.387517501,1.007544873,0.09945133,0.501371878,0.223456826,0.165294966,0.161865616,0.074074094,0.057613185,0.111797013,0.058984926,0.096021975,0.061042541,0.02194788,0.657887579,0.512277206,0.205075499,0.100823075,0.056241442,0.11042527,0.033607691,0.064471897,2.245130655,0.460082397,0.187242847,0.09396436,0.102880687,0.0493815,7.543415908,0.261316945,0.110425269,0.078189322,0.100823074,0.02194788,40,,,,,,
579,0.948971401,3.582784471,2.948765864,1.303017906,1.564472328,0.807681922,1.155693043,0.911659955,0.979149738,1.187243126,1.162551762,1.109739675,6.236762684,5.224486826,2.055281742,1.003361035,1.209602451,1.14046654,1.828944202,9.743553722,4.551646745,3.99410229,1.053498222,1.162551756,5.77023291,1.64327847,1.235939954,1.219890548,0.103566558,0.187242848,0.200823078,0.103566558,0.06035667,0.124828567,0.073388224,0.083676292,0.043209889,0.078189321,0.109053529,0.098765458,0.783607831,0.223251019,0.224965766,0.09259262,0.159122128,0.076817579,0.053497957,0.068587124,4.816050604,0.386694178,0.117283982,0.093964361,0.102194814,0.090534,7.301852188,0.383402028,0.216049439,0.106310043,0.154321029,0.043209889,37,,,,,,
580,1.113580494,3.756446698,3.329012959,1.321536421,1.449383024,1.216735594,0.893827285,0.858436397,1.478463996,1.12181096,1.372153967,1.001372016,7.903496849,3.842113408,1.534019598,0.73010986,0.881481621,1.833059389,1.029218327,11.55068735,3.072702736,0.697119445,1.270987883,0.912620216,8.137929017,2.622428334,1.254869959,1.088477675,0.106310044,0.249657132,0.182853222,0.118655722,0.111797013,0.249657132,0.052812085,0.146776445,0.092592618,0.082304549,0.108367658,0.102194816,0.865363733,0.390877997,0.127572049,0.076817581,0.095336102,0.128943794,0.085048034,0.06652951,2.917695647,0.53689998,0.250343002,0.058984928,0.093278489,0.133058,7.051303093,0.338134523,0.144718832,0.115912239,0.097393717,0.052812085,35,,,,,,
581,1.225788977,4.064540631,1.633264808,1.941015365,1.075857594,1.417421454,1.250343276,1.285048316,0.923868561,0.930452867,1.233607962,0.698216931,5.995266825,2.249383025,1.98573432,1.460219902,0.96639257,0.714403434,1.051440615,10.32770938,2.486968558,2.73765495,1.285322694,1.065980953,4.978051648,1.125514439,0.895473444,1.404389908,0.054183828,0.371056341,0.237037054,0.142661218,0.095336103,0.125514439,0.157064514,0.110425271,0.079561065,0.095336103,0.099451331,0.133744893,0.771673606,0.249588526,0.259259325,0.205761371,0.146776446,0.043895759,0.053497957,0.111797013,2.835597032,0.435391038,0.253086486,0.147462316,0.067215382,0.075445,11.28127571,0.537037177,0.134430763,0.111797011,0.045267503,0.043895759,46,,,,,,
582,0.783402021,3.673594156,2.609602314,1.236556978,1.324142982,0.967215533,0.881618671,1.275720513,1.145404978,0.960905629,0.976406254,0.668861533,4.33964225,3.58456867,1.865020998,0.481481615,0.98052147,0.820713471,0.965020848,10.41728411,2.132716258,1.539712326,0.974280041,0.985596959,9.452400652,2.964403685,1.071330872,1.115226647,0.159807999,0.368312855,0.175445839,0.103566557,0.235939712,0.171467812,0.136488376,0.177640652,0.087791518,0.028120721,0.039780532,0.134430765,0.901646291,0.363511754,0.236625575,0.158436258,0.139917733,0.111797012,0.116598112,0.087105647,1.963169052,0.510151,0.318930125,0.112482884,0.113854625,0.150891,9.9602203,0.309327931,0.151577545,0.10425243,0.121399209,0.028120721,38,,,,,,
583,0.816598255,2.749725315,2.515432295,1.133059166,1.263100444,1.17777798,1.211660064,1.136214256,1.929767285,0.750068745,0.826886323,1.028120998,8.861728172,3.968313588,1.466118337,1.120164805,0.639232011,1.00973953,0.94897139,8.81090616,3.618518896,1.444170282,1.239986596,1.573800085,4.168243823,1.592935753,1.034019404,0.954046904,0.098079587,0.395061835,0.2190672,0.17832652,0.133744894,0.081618678,0.043209888,0.124142694,0.03840879,0.13237315,0.132373149,0.108367656,0.906996052,0.473319611,0.145404701,0.052126215,0.059670799,0.098079588,0.173525424,0.113854627,2.046708295,0.589437667,0.244856033,0.096707845,0.083676291,0.1385445,14.95603523,0.539094794,0.107681784,0.128943794,0.066529511,0.03840879,37,,,,,,
584,0.764060568,3.163991409,2.067695841,1.86186576,1.208916606,2.370782439,0.782990544,1.510014071,1.198354124,0.872839692,1.255555847,1.359122404,5.030658698,4.428190155,1.735665738,1.141015356,0.852675028,1.293004354,1.292592899,12.21687357,1.687654068,7.44849263,1.039780803,0.820987873,5.280041194,1.842181397,1.363512016,0.945542045,0.041152275,0.263374558,0.258847732,0.113168754,0.186556983,0.124828567,0.163923226,0.121399211,0.119341595,0.070644738,0.10425243,0.094650231,0.56193422,0.310082259,0.115912239,0.118655725,0.080246935,0.168038454,0.078189321,0.09396436,1.840466703,0.424417099,0.268175654,0.096021973,0.114540497,0.0617275,2.945405088,0.628258054,0.1097394,0.091220875,0.159122129,0.041152275,29,,,,,,
585,0.795061841,3.408436096,2.715364118,1.663786188,1.420439359,1.079286923,0.996982386,0.844444567,1.222222555,0.996707984,1.237037326,0.795061841,5.100617021,2.554184274,1.764746735,1.041426815,1.172153945,1.13278489,0.888889139,8.805555862,4.312894976,2.597668608,1.494170409,1.088889116,5.307406923,2.182990678,1.212620345,1.527983803,0.125514437,0.301783347,0.123456827,0.089849132,0.183813495,0.106995915,0.052812086,0.078189322,0.113854627,0.056241442,0.072702353,0.103566558,0.365775037,0.359876593,0.199588528,0.151577546,0.119341596,0.1001372,0.047325115,0.107681785,3.08175605,0.4100138,0.14266122,0.151577542,0.033607691,0.042523,7.538134723,0.151577546,0.17695478,0.098079587,0.159808,0.033607691,53,,,,,,
586,1.005898706,3.351577088,2.703772779,1.769616168,1.414677985,1.417421449,1.361454408,1.231550359,0.931138743,1.405761664,0.82071348,1.353909841,4.52331993,2.583333841,1.06831299,0.541975346,0.767489937,1.228120981,0.845404837,10.86515843,3.210425621,3.701852676,1.428669647,0.689437658,6.290055129,2.481413169,0.61220862,1.217147073,0.124828566,0.318244258,0.27475997,0.125514437,0.268175663,0.100823074,0.110425269,0.121399211,0.091906747,0.101508945,0.120027468,0.086419776,1.007064511,0.486419768,0.283264817,0.147462318,0.111111141,0.146090575,0.096021975,0.120027467,2.614060762,0.343621492,0.225651638,0.217421182,0.103566557,0.0624135,3.328669788,0.282578953,0.141289476,0.154321029,0.071330609,0.0624135,54,,,,,,
587,1.30836793,3.347530088,1.2895064,2.58744909,1.169821949,1.163923492,0.750068727,1.202057887,0.991083944,0.923182685,1.400960556,1.074211429,4.825102156,1.538203129,0.890260883,1.092249893,0.757201863,1.252263538,0.78573405,7.849931633,1.865775164,3.419548013,0.744513159,0.999314379,6.139094576,1.580178602,0.944170296,0.845679263,0.146090575,0.24211255,0.231138616,0.096021974,0.169410196,0.085733905,0.06104254,0.086419778,0.089849133,0.115912239,0.050068601,0.106310042,0.823868285,0.430452728,0.248971256,0.10356656,0.109053528,0.144718833,0.068587124,0.081618678,3.029424226,0.545267638,0.268175655,0.073388224,0.098765459,0.10288,6.760356634,0.299039863,0.111797013,0.113854626,0.098765459,0.050068601,39,,,,,,
588,0.850343003,3.081344092,3.2285329,1.402126369,1.239094951,1.490946738,1.204526951,1.058024936,1.044307505,1.037723193,0.988751934,0.879424007,4.746296429,3.354939014,1.291769696,1.242044236,1.628944181,0.86611805,1.076269051,7.484499538,1.683127621,3.703978887,1.691769958,1.112620218,8.773113918,1.596365087,1.234705276,0.759670934,0.089163262,0.399177063,0.187105649,0.12757205,0.199588533,0.133059022,0.188614592,0.072702352,0.090535004,0.178326523,0.123456824,0.112482883,0.856721653,0.467558373,0.187928719,0.030864206,0.109739399,0.034979434,0.107681786,0.066529511,1.937928598,0.743347226,0.219478798,0.069958868,0.089849132,0.160492,6.286488734,0.575445969,0.127572051,0.095336103,0.20370376,0.030864206,44,,,,,,
589,0.855418518,2.573799557,2.24149542,1.541975355,1.707819412,1.642798676,0.959807985,1.221673755,1.559671212,1.136214251,0.999039992,0.763786156,4.755349922,2.986557409,1.894787864,1.31954752,1.129218187,0.823731361,0.846913656,7.789369565,1.461454277,1.400343264,1.363374815,1.140603877,5.712208423,1.340809545,1.226337771,0.895473448,0.138545991,0.370370471,0.211797016,0.084362161,0.217421189,0.059670798,0.08299042,0.101508944,0.225651639,0.077503451,0.074074094,0.091220875,0.769959016,0.366529502,0.174897165,0.109739397,0.034979434,0.085733906,0.086419777,0.045953373,1.903497856,0.523868429,0.118655726,0.078189322,0.139231863,0.085047,11.19945152,0.358024787,0.135802506,0.200274401,0.13237315,0.034979434,45,,,,,,
590,0.912345816,3.49759894,2.613100301,1.138477395,1.348148474,1.528807003,0.971605147,1.222222551,1.163649099,1.180384412,1.163649101,0.901234817,5.787516725,4.272223113,1.869685053,1.069204665,1.268038561,1.365569632,0.635802648,8.552126443,3.083196731,2.001577923,1.324897429,0.862826021,6.045199087,2.411934309,1.30795644,0.997668269,0.150891673,0.43141301,0.304252437,0.125514435,0.241426683,0.092592618,0.126200309,0.074074095,0.067215382,0.080246935,0.152949287,0.177640652,0.603703758,0.564403418,0.097393717,0.115912239,0.155692772,0.096707846,0.105624171,0.120027467,0.814403164,0.437997322,0.233882093,0.090535004,0.152949285,0.109053,8.685048291,0.637174381,0.191358075,0.068587123,0.076817579,0.067215382,37,,,,,,
591,0.993141563,3.305075353,1.934636712,1.405281176,1.102880971,1.512346087,1.205487234,0.894787572,0.794924768,1.116323983,1.213992094,1.06899887,4.565568262,4.223320453,2.468862105,1.724554416,0.833882105,1.116735425,1.409602475,11.35809477,4.283882556,2.249246015,1.905350151,1.207270429,7.601783261,1.708025079,0.910837004,1.004252565,0.055555571,0.196159175,0.269410202,0.122770951,0.101508943,0.122085082,0.056241442,0.126200309,0.105624172,0.105624172,0.074074094,0.100823073,0.733333277,0.286694036,0.148148188,0.053497958,0.17078194,0.114540497,0.168724325,0.098765459,4.049176983,0.453909561,0.310699671,0.08230455,0.157064514,0.1502045,6.06879359,0.223594024,0.118655725,0.050068601,0.098079586,0.050068601,58,,,,,,
