,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1,0.9545954252000002,3.7914261072499995,1.9037723526999997,1.5856654625500002,1.1441703062,1.3451305555000004,0.6447189683500001,1.1803844101500005,1.0027437545000002,0.89492463015,0.7288067265,1.3504804928,4.87153574215,3.888066609050001,1.79492507725,0.9183129944000001,1.1764062359,0.7008230635,1.11659838,9.305693488800001,5.20041231245,2.24225012455,1.1838137499,0.8718794194500001,8.068449831299999,1.8618655852000003,1.1794241196,0.8920440909,0.07338822235,0.42455429785000004,0.18518523724999997,0.16666670895000002,0.1844993673,0.14060360530000005,0.05692731359999999,0.16735258435000003,0.1076817843,0.1165981111,0.027434849350000002,0.10356655825000001,1.0498629346000001,0.22057613260000003,0.19753091905,0.13100140740000002,0.10493830045000001,0.0569273131,0.13580250695,0.1063100424,2.2031548746,0.27434849465,0.19684504625000002,0.04320988855,0.12139921010000002,0.081618,3.9338822299499996,0.3491084642,0.14197534625,0.10973939895,0.11522636904999997
2,0.7102882127499998,4.1015776455,2.1415638864499997,1.7430728301000002,0.8786010674499998,1.2891635263,1.0347052967500001,1.0063101769000002,0.7620029518999999,1.1279837933999999,1.0603569541999998,0.7898492761999999,4.6484912098,3.6704397900000005,1.2537726647999998,1.02496576065,0.7651579104500001,0.89725664575,1.1522637008000003,7.474760508550001,3.7999321670499997,2.7465026647499995,1.3488343177000002,0.9836764306000001,6.414952051749999,1.419135919,1.16186587305,1.3327849016,0.05829905715,0.18655698065000006,0.21906719855000004,0.1344307625,0.0960219742,0.08573390445000001,0.072702352,0.11934159675,0.16735258375,0.08299042059999999,0.08161867889999999,0.06104254134999999,0.8742111422500001,0.2630315521,0.15432102890000002,0.046639245950000005,0.0994513288,0.0843621629,0.0802469345,0.0850480341,2.740398,0.24115227385000004,0.2119342119,0.12688617985,0.16186561314999998,0.09396349999999999,11.637722826849998,0.42524016905,0.045953373549999996,0.07201648089999999,0.08024693555
3,1.0347053056999997,3.6673526972499992,1.4032236799500002,1.7591222775,0.8772293310499999,1.4956107547500004,0.8662553783500002,0.7695475386,0.9226338854999998,0.9167354495499997,0.8388205349499998,1.1843622910499998,4.93374432915,3.8075455320000002,1.8463654377,1.1894377934000002,1.0491085865500003,1.38285346945,0.9000001308499999,12.058916718050003,2.9901923687499994,2.9938963794999998,1.0246916330500002,0.69794252295,7.280658718850001,2.4889575734500005,1.3120716724,1.1574762576000002,0.1447188322,0.1584362578,0.09122087780000002,0.13854598980000002,0.10905352739999999,0.12139921080000002,0.11316875495,0.17352542534999998,0.09190674564999998,0.08299042064999998,0.042524017250000004,0.12071333859999997,0.7476681226999999,0.39087799934999995,0.15980800025000003,0.1275720514,0.1090535276,0.10493829954999997,0.08299042074999999,0.13717424900000003,2.20425273985,0.25157754875000005,0.30178334315,0.0425240182,0.15226341424999998,0.09945099999999998,5.2652266037499995,0.36762698965,0.14609057485000002,0.05829905479999999,0.08916326115
4,1.3220853561500003,3.8438959657000007,2.0800413937,1.4150207041500003,0.7866943268999999,1.07023326755,1.4722911403999999,1.21234595385,0.9663925876500002,0.81152275415,0.7482855304499999,0.8337450207000001,6.97962899755,3.3707140474,1.5971197454000001,1.3724968284499997,1.09272994615,0.9860084535500002,0.5493828677499999,6.063717323300001,1.5482855529,1.9312075898499999,1.3327162726000004,1.4962966223000003,5.39979456955,2.13374504815,1.1975311708500003,1.2004117432500003,0.07681757935,0.23662558065,0.19602197675,0.21262007980000003,0.16666671369999997,0.09259261804999999,0.09053500419999998,0.10905352804999999,0.07544583765,0.11179701144999998,0.07750344955,0.11796985324999998,0.9668039223500001,0.22695478180000003,0.20576137135,0.19272981775,0.08710564724999999,0.08230454875,0.19478743360000003,0.0637860261,2.5669412955000004,0.3010974759499999,0.15157754485000002,0.11522636879999999,0.10631004175,0.13100050000000002,4.9093279054500005,0.3950618326,0.16941019554999998,0.0480109869,0.05761318375
5,0.9019206824999998,3.360768279550001,2.65843667985,2.1679014147,1.5868316791000003,1.304938573,1.104664159,1.2954734474000003,0.9078191240499998,1.0288068587,1.4163241141499998,0.7270235179999999,4.007818591400001,6.211387084000001,2.0401925696000003,1.32338850215,1.2400551944000002,1.31700982935,0.54869700115,10.65178377005,3.0460223229,1.9295614436499995,1.40370402995,1.0665297787999999,6.160288214350001,2.5681074626000004,1.13251046625,1.4541841114000003,0.14677644525000005,0.2729767559,0.132921823,0.10082307129999998,0.27023327635,0.22427989719999997,0.07407409464999999,0.14471883195,0.1536351588,0.10836765655,0.046639244999999996,0.0823045496,0.8473251054999998,0.39636483405000006,0.09327848969999998,0.08504803614999998,0.07407409485,0.1042524297,0.1165981119,0.11796985364999998,3.1761316209999997,0.28093280825,0.28257895130000005,0.20301788655,0.0452675025,0.15089100000000003,7.13470501185,0.39643357840000004,0.1570645149,0.08847738969999999,0.1035665576
6,1.2126203577999999,2.9233872562500003,2.5126889526999987,1.8207821130500002,1.3072706062000001,1.0234569668,1.10960232325,0.6869685880499998,1.0292183205499998,1.34403323405,0.8718794128999999,1.08957501085,4.991494202349999,1.9931414424500002,2.3770924344,1.3141977713500002,1.3403294471000005,1.1547327569999999,1.4869688592499999,10.972085314800001,5.10521342335,4.074212151100001,1.1878603912000003,0.81111127225,5.593210011599999,1.6132374807,1.04019226,1.091221146,0.11179701094999998,0.3244170974,0.3209877458,0.13031553415000002,0.1454047058,0.07544583765,0.09122087425,0.12277095245,0.10699591459999998,0.20370375794999998,0.0994513302,0.11111114135,0.9386833346499998,0.21364881924999998,0.18244174754999998,0.05761318589999999,0.11796985404999998,0.10562417094999998,0.10150894395000001,0.03360769135,2.8634437805499995,0.3729767540499999,0.23868319195000004,0.1063100432,0.08847739029999999,0.1076805,6.0640606766000005,0.74074093595,0.16186561440000002,0.1152263675,0.0994513302
7,1.20617312045,3.82640621055,3.0158440082499998,1.0883401985999999,1.0052128474500002,0.9499316646500002,1.0858712317499999,1.4620030885000002,1.2706450087,1.0281209905500002,1.3138549033499998,1.0573390672999998,5.8517133828,4.7550764886,1.3913583538499998,1.02709212845,1.0628260077499998,1.28642002825,1.5045271099000002,4.94197557565,2.22098782975,1.01570669555,0.94170120505,0.8902608663,5.573319429299999,1.7139234705500002,0.9327848806500001,1.0082307387,0.04801098725,0.27366262519999995,0.22482857185,0.15294928315000003,0.08504803464999999,0.09122087715,0.13237314960000002,0.14197534785000002,0.07887519275,0.11248288405,0.20644724385000002,0.07407409394999999,0.62393689355,0.29368994974999996,0.1790123903,0.11179701215,0.08230454949999998,0.17558303865000002,0.1323731499,0.05555557109999999,1.5309324056500002,0.29670784380000004,0.128943794,0.0994513308,0.11316875514999998,0.06652849999999999,7.831824827950001,0.38888899615000005,0.17764065089999997,0.051440343099999994,0.12139920950000001
8,0.5311384732,3.1304523140500002,3.1292872325,1.6875172673999999,1.1200277597000001,1.2237313588999998,1.2226340132999998,0.83031566875,0.6481483231999999,1.3104255413,1.1694104824499998,0.8776407917499999,4.75809227825,2.518724635200001,1.70027483985,1.2870373405000002,1.0161867818500003,1.1277093632000004,1.28504830935,13.652265160599999,2.92112505,2.70274410395,1.2871058951,1.2098768616500002,8.4728399662,1.8591224446500003,1.7198906349999998,0.73223609565,0.07064473809999999,0.33882039534999997,0.3665295204,0.09327848824999999,0.18244174880000003,0.10905352759999998,0.08093280694999999,0.10631004219999998,0.10905352825,0.10150894410000003,0.1227709525,0.11522636904999999,0.6382717265,0.4724280732,0.27846371995,0.0665295127,0.14609057575,0.1488340592,0.0521262149,0.1406036041,2.4913579626500004,0.5109740718,0.31069967205,0.14540470205,0.10219481405000001,0.15294800000000003,9.5224967441,0.36556937145,0.1412894749,0.0555555705,0.11316875535000001
9,1.3913583532500002,2.9220158934000002,2.1456107512,1.4942387608999999,1.1574762615999998,1.0816189439000001,1.5433473428499997,1.4754461077,1.0144035833,1.0375858619,0.7880660599999999,0.7832649569000001,4.65452587005,4.95075573305,1.2932787805500001,1.1288754689,0.8646092269499999,0.9120714181,1.1186560052499999,12.779425560900002,3.2581620739499995,3.6484233143500004,1.5451992768000002,1.2475997754500001,3.943964469549999,2.63669428665,0.9585735781000002,1.1152266444000003,0.08573390569999999,0.31961599955000003,0.16872432985000002,0.13443076085,0.12688618264999998,0.06241428294999999,0.0507544725,0.09876545875,0.1323731501,0.10356655775000001,0.1090535278,0.17764065115,0.9263375035500001,0.4430042135000001,0.13786011915,0.0521262161,0.17969826495,0.13648837705,0.1275720508,0.0898491331,2.62983537005,0.5725652849500001,0.22702338015000004,0.13443076340000001,0.0836762931,0.1728385,5.68244195685,0.5329219561999999,0.18792871865,0.0473251155,0.124828566
10,0.6053499006499999,3.09300407465,2.6157067104499996,1.2754456978500002,1.3219480358,0.8303156651,1.1437588208,0.79012366895,0.8532238264500001,0.7644720321999999,1.5052129779499999,0.6220852183999999,5.749930858349999,3.8244865982999996,1.5377233527,1.0521949549,1.1227712167000001,0.8241428223499998,1.1369001232000002,13.9244869349,2.2649520741,3.461043281949999,0.9613170794500002,1.0621401306,7.440260598049998,2.29609078835,0.5939644904000001,0.8275721937499998,0.136488378,0.4135803586500001,0.23923186940000005,0.10082307270000002,0.185871112,0.05967079795,0.16323735494999997,0.13991773395,0.06378602629999999,0.0953361036,0.1358025063,0.14746231665,1.1457477009500003,0.20994506435,0.1426612169,0.11179701195,0.0631001551,0.10013720159999999,0.17489716695000002,0.09259261804999999,3.5054188383500007,0.40315509,0.28395069400000006,0.0727023517,0.08847738984999999,0.06858699999999998,4.3826473983500005,0.44855979165000004,0.14540470385000004,0.08779151869999999,0.05144034355
